total_spend,CustomerID,customer_value
1809.05,16979.0,medium_value
1805.91,13048.0,medium_value
1803.96,12381.0,medium_value
1803.76,14305.0,medium_value
1801.14,15812.0,medium_value
1800.07,16249.0,medium_value
1799.33,13562.0,medium_value
1797.78,13196.0,medium_value
1797.57,17750.0,medium_value
1797.24,12348.0,medium_value
1796.48,18235.0,medium_value
1793.17,18179.0,medium_value
1789.55,17648.0,medium_value
1788.27,17663.0,medium_value
1786.79,13875.0,medium_value
1785.16,13510.0,medium_value
1785.15,14608.0,medium_value
1784.71,14935.0,medium_value
1784.12,17629.0,medium_value
1781.12,17705.0,medium_value
1780.77,15260.0,medium_value
1780.59,16380.0,medium_value
1777.92,14215.0,medium_value
1777.78,17092.0,medium_value
1776.81,13481.0,medium_value
1774.62,16841.0,medium_value
1773.92,16719.0,medium_value
1770.56,14387.0,medium_value
1770.34,16681.0,medium_value
1769.78,15864.0,medium_value
1767.53,15594.0,medium_value
1765.76,14621.0,medium_value
1764.72,16751.0,medium_value
1764.36,17873.0,medium_value
1760.96,12424.0,medium_value
1759.5,12823.0,medium_value
1758.92,15220.0,medium_value
1757.55,12349.0,medium_value
1755.38,12645.0,medium_value
1747.66,13808.0,medium_value
1745.57,12523.0,medium_value
1744.76,15067.0,medium_value
1744.02,15674.0,medium_value
1740.63,13134.0,medium_value
1740.6,14595.0,medium_value
1740.48,17930.0,medium_value
1740.0,17353.0,medium_value
1739.92,17754.0,medium_value
1738.59,15241.0,medium_value
1737.82,13456.0,medium_value
1737.7,17457.0,medium_value
1736.4,14673.0,medium_value
1735.18,17043.0,medium_value
1727.17,15050.0,medium_value
1721.57,13157.0,medium_value
1719.72,17702.0,medium_value
1717.36,15267.0,medium_value
1714.6,17813.0,medium_value
1710.39,12405.0,medium_value
1708.86,13094.0,medium_value
1708.24,15947.0,medium_value
1708.12,12407.0,medium_value
1707.21,17162.0,medium_value
1706.88,16902.0,medium_value
1706.28,16791.0,medium_value
1705.26,15950.0,medium_value
1703.41,17282.0,medium_value
1701.94,16007.0,medium_value
1698.94,13824.0,medium_value
1698.35,14834.0,medium_value
1695.66,16775.0,medium_value
1693.88,12764.0,medium_value
1692.98,16813.0,medium_value
1692.27,16671.0,medium_value
1689.46,13763.0,medium_value
1689.18,12635.0,medium_value
1685.57,15240.0,medium_value
1682.36,15380.0,medium_value
1682.08,13924.0,medium_value
1680.76,12843.0,medium_value
1679.64,17147.0,medium_value
1677.48,14245.0,medium_value
1676.47,16638.0,medium_value
1676.06,13149.0,medium_value
1674.69,17656.0,medium_value
1674.46,17193.0,medium_value
1670.22,13647.0,medium_value
1667.97,16115.0,medium_value
1662.3,12912.0,medium_value
1661.44,15214.0,medium_value
1661.33,15024.0,medium_value
1661.06,15332.0,medium_value
1659.75,14045.0,medium_value
1658.3,13577.0,medium_value
1655.76,15549.0,medium_value
1651.03,16711.0,medium_value
1649.36,15826.0,medium_value
1648.95,17451.0,medium_value
1648.79,13184.0,medium_value
1647.26,13750.0,medium_value
1644.99,13162.0,medium_value
1641.76,15002.0,medium_value
1641.68,17284.0,medium_value
1641.48,15827.0,medium_value
1641.2,14837.0,medium_value
1635.66,12398.0,medium_value
1634.53,15953.0,medium_value
1631.77,14164.0,medium_value
1631.15,16398.0,medium_value
1628.12,12377.0,medium_value
1627.13,16515.0,medium_value
1625.97,14759.0,medium_value
1625.05,16987.0,medium_value
1624.21,13425.0,medium_value
1624.05,15172.0,medium_value
1624.02,13627.0,medium_value
1623.63,12530.0,medium_value
1622.22,17673.0,medium_value
1621.73,17101.0,medium_value
1620.93,14178.0,medium_value
1617.63,14937.0,medium_value
1614.91,14336.0,medium_value
1612.79,18161.0,medium_value
1612.13,15122.0,medium_value
1611.59,14312.0,medium_value
1610.46,13614.0,medium_value
1610.15,14918.0,medium_value
1607.73,12669.0,medium_value
1607.06,12868.0,medium_value
1604.44,15791.0,medium_value
1603.87,12783.0,medium_value
1603.72,14573.0,medium_value
1603.46,16466.0,medium_value
1601.86,16992.0,medium_value
1599.97,17828.0,medium_value
1598.24,14587.0,medium_value
1592.18,14719.0,medium_value
1592.06,14970.0,medium_value
1586.81,13850.0,medium_value
1583.2,16332.0,medium_value
1582.6,12393.0,medium_value
1578.67,16889.0,medium_value
1575.16,13634.0,medium_value
1573.41,18178.0,medium_value
1568.39,15611.0,medium_value
1567.48,15111.0,medium_value
1562.22,16496.0,medium_value
1562.12,13814.0,medium_value
1561.61,18239.0,medium_value
1560.53,17837.0,medium_value
1558.72,16676.0,medium_value
1555.32,13313.0,medium_value
1555.05,17085.0,medium_value
1554.48,14038.0,medium_value
1553.66,16369.0,medium_value
1552.01,15660.0,medium_value
1550.85,13659.0,medium_value
1550.13,15117.0,medium_value
1548.07,12865.0,medium_value
1546.91,14704.0,medium_value
1545.41,12352.0,medium_value
1545.14,14441.0,medium_value
1544.62,14442.0,medium_value
1542.14,15701.0,medium_value
1540.42,16365.0,medium_value
1539.69,13186.0,medium_value
1539.18,13397.0,medium_value
1537.95,13849.0,medium_value
1535.77,12877.0,medium_value
1534.73,17159.0,medium_value
1531.51,16283.0,medium_value
1531.44,12759.0,medium_value
1530.75,14321.0,medium_value
1524.46,14567.0,medium_value
1524.4,15620.0,medium_value
1524.07,13107.0,medium_value
1522.75,16244.0,medium_value
1522.25,16434.0,medium_value
1521.87,16066.0,medium_value
1521.79,15906.0,medium_value
1521.76,13764.0,medium_value
1520.12,16790.0,medium_value
1519.08,16880.0,medium_value
1518.43,13213.0,medium_value
1517.88,12818.0,medium_value
1517.08,15532.0,medium_value
1515.9,16748.0,medium_value
1515.73,15392.0,medium_value
1511.95,16053.0,medium_value
1511.3,17997.0,medium_value
1510.06,16910.0,medium_value
1506.12,15265.0,medium_value
1504.56,15625.0,medium_value
1504.27,12937.0,medium_value
1503.5,17152.0,medium_value
1502.35,15530.0,medium_value
1501.38,16762.0,medium_value
1498.51,17571.0,medium_value
1496.68,16279.0,medium_value
1491.7,13320.0,medium_value
1491.24,15916.0,medium_value
1489.5,15057.0,medium_value
1487.8,14963.0,medium_value
1487.78,17002.0,medium_value
1487.6,17553.0,medium_value
1486.9,16395.0,medium_value
1485.54,14878.0,medium_value
1485.13,14414.0,medium_value
1484.63,16755.0,medium_value
1484.06,14758.0,medium_value
1483.56,18016.0,medium_value
1483.31,16016.0,medium_value
1483.14,15427.0,medium_value
1479.22,17590.0,medium_value
1475.02,15983.0,medium_value
1474.06,14246.0,medium_value
1469.45,16348.0,medium_value
1468.12,12826.0,medium_value
1466.87,13692.0,medium_value
1465.2,15473.0,medium_value
1463.04,12882.0,medium_value
1461.65,14541.0,medium_value
1460.37,16359.0,medium_value
1459.86,16059.0,medium_value
1456.79,13309.0,medium_value
1452.87,13110.0,medium_value
1451.28,15987.0,medium_value
1450.6,14229.0,medium_value
1448.72,14875.0,medium_value
1447.51,14233.0,medium_value
1447.14,14591.0,medium_value
1446.95,16817.0,medium_value
1446.09,17073.0,medium_value
1445.0,13461.0,medium_value
1441.53,13477.0,medium_value
1441.42,15478.0,medium_value
1438.85,15858.0,medium_value
1434.72,14404.0,medium_value
1432.26,13717.0,medium_value
1432.0,14566.0,medium_value
1431.78,13475.0,medium_value
1430.94,17175.0,medium_value
1429.9,15426.0,medium_value
1429.64,16103.0,medium_value
1428.02,14035.0,medium_value
1427.46,16996.0,medium_value
1426.31,14403.0,medium_value
1423.29,16271.0,medium_value
1423.21,14740.0,medium_value
1421.59,17063.0,medium_value
1421.43,16503.0,medium_value
1419.73,17288.0,medium_value
1419.54,15128.0,medium_value
1418.26,15444.0,medium_value
1418.03,18116.0,medium_value
1417.29,14649.0,medium_value
1415.29,16012.0,medium_value
1414.99,14901.0,medium_value
1412.94,17004.0,medium_value
1412.32,15237.0,medium_value
1412.06,16394.0,medium_value
1407.73,15106.0,medium_value
1407.29,12947.0,medium_value
1406.57,16173.0,medium_value
1405.78,17083.0,medium_value
1400.88,14443.0,medium_value
1400.34,14741.0,medium_value
1398.96,14019.0,medium_value
1396.99,18202.0,medium_value
1393.79,17856.0,medium_value
1393.06,17354.0,medium_value
1391.61,15051.0,medium_value
1390.5,13414.0,medium_value
1389.41,13516.0,medium_value
1388.81,16539.0,medium_value
1388.37,15453.0,medium_value
1387.99,15134.0,medium_value
1384.85,17311.0,medium_value
1384.68,15898.0,medium_value
1384.25,13572.0,medium_value
1383.7,16463.0,medium_value
1383.49,13995.0,medium_value
1383.27,17676.0,medium_value
1382.84,12952.0,medium_value
1382.74,14116.0,medium_value
1382.02,16726.0,medium_value
1379.75,13159.0,medium_value
1377.92,14113.0,medium_value
1375.71,15569.0,medium_value
1372.8,14434.0,medium_value
1370.87,16669.0,medium_value
1368.18,14507.0,medium_value
1367.61,13308.0,medium_value
1366.38,14897.0,medium_value
1364.7,15095.0,medium_value
1362.27,16389.0,medium_value
1357.6,13232.0,medium_value
1355.51,18167.0,medium_value
1353.83,17054.0,medium_value
1353.41,13813.0,medium_value
1352.91,17204.0,medium_value
1352.75,15116.0,medium_value
1352.36,16245.0,medium_value
1352.04,14859.0,medium_value
1352.0,16079.0,medium_value
1351.45,12770.0,medium_value
1351.24,12775.0,medium_value
1351.09,12886.0,medium_value
1349.52,17368.0,medium_value
1346.97,12646.0,medium_value
1346.38,15411.0,medium_value
1345.62,14154.0,medium_value
1343.34,15596.0,medium_value
1342.68,17372.0,medium_value
1341.65,16317.0,medium_value
1340.7,16045.0,medium_value
1340.15,13743.0,medium_value
1339.63,15398.0,medium_value
1339.45,15734.0,medium_value
1339.41,12620.0,medium_value
1337.48,16110.0,medium_value
1336.1,17621.0,medium_value
1333.68,15680.0,medium_value
1331.57,17932.0,medium_value
1331.39,12676.0,medium_value
1330.45,15365.0,medium_value
1329.66,16493.0,medium_value
1328.55,16295.0,medium_value
1325.82,15059.0,medium_value
1325.29,13396.0,medium_value
1320.56,16370.0,medium_value
1319.69,15563.0,medium_value
1317.62,16083.0,medium_value
1316.66,12526.0,medium_value
1316.07,14921.0,medium_value
1314.73,14102.0,medium_value
1314.68,16464.0,medium_value
1314.45,14973.0,medium_value
1314.17,18177.0,medium_value
1313.66,15146.0,medium_value
1313.55,16040.0,medium_value
1313.1,12364.0,medium_value
1312.06,12516.0,medium_value
1311.79,14748.0,medium_value
1311.62,13012.0,medium_value
1311.38,14856.0,medium_value
1310.47,13501.0,medium_value
1310.14,13168.0,medium_value
1308.48,13328.0,medium_value
1307.81,14477.0,medium_value
1307.41,14071.0,medium_value
1306.98,12576.0,medium_value
1304.76,16744.0,medium_value
1304.04,17919.0,medium_value
1303.91,15813.0,medium_value
1303.63,12463.0,medium_value
1301.44,12919.0,medium_value
1299.23,15494.0,medium_value
1298.66,12488.0,medium_value
1298.04,12372.0,medium_value
1296.44,17961.0,medium_value
1295.39,16929.0,medium_value
1295.3,16224.0,medium_value
1294.14,16120.0,medium_value
1291.75,15108.0,medium_value
1290.01,14047.0,medium_value
1289.94,14738.0,medium_value
1289.15,12854.0,medium_value
1285.22,16571.0,medium_value
1284.08,17671.0,medium_value
1284.06,14297.0,medium_value
1282.45,15136.0,medium_value
1281.56,16899.0,medium_value
1281.53,13878.0,medium_value
1280.85,13538.0,medium_value
1279.09,14267.0,medium_value
1276.0,16692.0,medium_value
1272.61,17019.0,medium_value
1272.48,12394.0,medium_value
1272.11,14794.0,medium_value
1270.88,12630.0,medium_value
1269.99,14669.0,medium_value
1269.84,13492.0,medium_value
1269.1,13431.0,medium_value
1268.7,15199.0,medium_value
1267.41,14511.0,medium_value
1266.97,17158.0,medium_value
1266.08,13989.0,medium_value
1264.84,14916.0,medium_value
1262.75,16951.0,medium_value
1261.78,15009.0,medium_value
1260.86,16688.0,medium_value
1260.44,16842.0,medium_value
1260.33,14105.0,medium_value
1259.7,15497.0,medium_value
1259.56,17388.0,medium_value
1258.38,14665.0,medium_value
1258.06,17412.0,medium_value
1258.06,12507.0,medium_value
1256.19,17350.0,medium_value
1255.0,13848.0,medium_value
1253.36,17262.0,medium_value
1253.22,17037.0,medium_value
1251.84,17802.0,medium_value
1250.76,14698.0,medium_value
1250.37,13151.0,medium_value
1249.34,17481.0,medium_value
1247.69,14383.0,medium_value
1247.61,12689.0,medium_value
1247.5,13029.0,medium_value
1246.32,15004.0,medium_value
1245.96,16101.0,medium_value
1244.59,16531.0,medium_value
1242.34,17633.0,medium_value
1240.2,17588.0,medium_value
1240.0,13860.0,medium_value
1237.85,14893.0,medium_value
1236.28,14684.0,medium_value
1233.36,15376.0,medium_value
1232.18,15910.0,medium_value
1231.5,18080.0,medium_value
1230.93,13931.0,medium_value
1230.14,14428.0,medium_value
1228.32,14898.0,medium_value
1227.43,14913.0,medium_value
1227.3,17584.0,medium_value
1226.88,12412.0,medium_value
1219.4,15227.0,medium_value
1215.82,13491.0,medium_value
1215.62,12985.0,medium_value
1215.46,17774.0,medium_value
1214.72,17410.0,medium_value
1212.84,13918.0,medium_value
1212.05,12464.0,medium_value
1211.08,18263.0,medium_value
1209.1,15841.0,medium_value
1208.51,18171.0,medium_value
1205.9,13208.0,medium_value
1201.96,13055.0,medium_value
1201.51,16794.0,medium_value
1201.49,16800.0,medium_value
1201.06,13158.0,medium_value
1200.62,17320.0,medium_value
1199.01,17800.0,medium_value
1198.23,15605.0,medium_value
1197.94,12997.0,medium_value
1197.42,13211.0,medium_value
1195.94,17720.0,medium_value
1194.75,12967.0,medium_value
1194.73,15145.0,medium_value
1193.32,12611.0,medium_value
1188.32,14064.0,medium_value
1187.66,16612.0,medium_value
1186.28,13752.0,medium_value
1183.58,14487.0,medium_value
1180.4,15630.0,medium_value
1179.89,17058.0,medium_value
1178.56,16950.0,medium_value
1175.88,17653.0,medium_value
1174.58,12640.0,medium_value
1174.35,15306.0,medium_value
1169.38,16639.0,medium_value
1168.06,12358.0,medium_value
1167.16,14745.0,medium_value
1166.92,16653.0,medium_value
1165.65,14857.0,medium_value
1164.55,14737.0,medium_value
1163.45,14261.0,medium_value
1163.23,14447.0,medium_value
1161.27,16949.0,medium_value
1159.52,17348.0,medium_value
1158.77,15621.0,medium_value
1158.3,14723.0,medium_value
1158.27,12885.0,medium_value
1158.2,13611.0,medium_value
1156.36,13744.0,medium_value
1155.54,16184.0,medium_value
1153.62,16062.0,medium_value
1152.06,12657.0,medium_value
1147.37,16042.0,medium_value
1146.96,13499.0,medium_value
1145.84,17505.0,medium_value
1145.6,16766.0,medium_value
1145.43,15810.0,medium_value
1143.6,12769.0,medium_value
1143.27,17770.0,medium_value
1141.5,12546.0,medium_value
1141.34,18125.0,medium_value
1141.24,16270.0,medium_value
1140.93,13330.0,medium_value
1140.35,13819.0,medium_value
1140.27,15088.0,medium_value
1140.21,16172.0,medium_value
1139.73,17135.0,medium_value
1139.35,12494.0,medium_value
1138.0,17500.0,medium_value
1136.77,13500.0,medium_value
1135.04,17242.0,medium_value
1133.64,18168.0,medium_value
1133.25,16989.0,medium_value
1133.07,17585.0,medium_value
1132.13,13772.0,medium_value
1131.56,15500.0,medium_value
1131.28,13882.0,medium_value
1130.57,12710.0,medium_value
1127.71,14824.0,medium_value
1126.85,12609.0,medium_value
1125.07,17470.0,medium_value
1125.0,13118.0,medium_value
1124.59,16637.0,medium_value
1124.01,12462.0,medium_value
1123.86,14129.0,medium_value
1122.53,15436.0,medium_value
1122.41,13486.0,medium_value
1121.59,16807.0,medium_value
1121.21,15737.0,medium_value
1119.93,17302.0,medium_value
1119.81,17894.0,medium_value
1119.49,13064.0,medium_value
1119.31,16086.0,medium_value
1118.99,12842.0,medium_value
1118.81,15716.0,medium_value
1117.9,17788.0,medium_value
1117.13,13591.0,medium_value
1116.57,14971.0,medium_value
1115.43,13610.0,medium_value
1111.79,16049.0,medium_value
1110.52,14161.0,medium_value
1110.34,14817.0,medium_value
1109.53,15069.0,medium_value
1108.65,12399.0,medium_value
1108.38,15730.0,medium_value
1107.46,15933.0,medium_value
1107.38,17562.0,medium_value
1106.53,16833.0,medium_value
1106.4,12857.0,medium_value
1104.23,13447.0,medium_value
1103.92,17609.0,medium_value
1100.9,17047.0,medium_value
1100.47,16350.0,medium_value
1098.78,15978.0,medium_value
1098.48,13104.0,medium_value
1098.43,17966.0,medium_value
1096.67,14708.0,medium_value
1096.32,16225.0,medium_value
1095.08,13652.0,medium_value
1093.68,15608.0,medium_value
1093.65,13521.0,medium_value
1092.77,13476.0,medium_value
1090.03,15489.0,medium_value
1089.18,12534.0,medium_value
1088.53,14744.0,medium_value
1088.2,17095.0,medium_value
1084.34,18189.0,medium_value
1083.71,13467.0,medium_value
1083.63,15602.0,medium_value
1083.63,13310.0,medium_value
1080.76,14561.0,medium_value
1080.62,16200.0,medium_value
1079.66,13726.0,medium_value
1079.4,12354.0,medium_value
1078.96,16980.0,medium_value
1078.96,14352.0,medium_value
1077.74,16563.0,medium_value
1072.36,15712.0,medium_value
1071.24,15745.0,medium_value
1071.03,13635.0,medium_value
1070.71,17522.0,medium_value
1070.65,13761.0,medium_value
1070.48,14212.0,medium_value
1066.57,14948.0,medium_value
1065.77,17041.0,medium_value
1065.35,17277.0,medium_value
1064.11,17287.0,medium_value
1063.46,12815.0,medium_value
1063.0,14411.0,medium_value
1062.75,16214.0,medium_value
1058.67,12679.0,medium_value
1058.62,14465.0,medium_value
1058.06,14419.0,medium_value
1056.94,13853.0,medium_value
1056.54,15238.0,medium_value
1056.44,15407.0,medium_value
1055.35,14514.0,medium_value
1054.73,15977.0,medium_value
1054.67,16728.0,medium_value
1053.94,13715.0,medium_value
1053.49,12716.0,medium_value
1052.55,14583.0,medium_value
1051.95,15027.0,medium_value
1050.89,12849.0,medium_value
1050.12,14224.0,medium_value
1049.37,14078.0,medium_value
1048.85,15464.0,medium_value
1048.67,15763.0,medium_value
1047.84,13282.0,medium_value
1047.68,13791.0,medium_value
1047.43,14488.0,medium_value
1046.56,14293.0,medium_value
1045.74,18130.0,medium_value
1044.78,15996.0,medium_value
1044.38,17042.0,medium_value
1044.32,15192.0,medium_value
1043.34,16918.0,medium_value
1043.1,12497.0,medium_value
1042.55,17727.0,medium_value
1042.19,15801.0,medium_value
1042.07,12951.0,medium_value
1041.83,16094.0,medium_value
1041.68,13719.0,medium_value
1039.58,14446.0,medium_value
1039.3,13131.0,medium_value
1038.46,16320.0,medium_value
1037.59,16175.0,medium_value
1037.42,15985.0,medium_value
1036.62,16520.0,medium_value
1035.8,12691.0,medium_value
1035.45,16260.0,medium_value
1034.5,15171.0,medium_value
1033.34,13639.0,medium_value
1033.31,18221.0,medium_value
1032.58,12599.0,medium_value
1031.41,12724.0,medium_value
1030.4,13253.0,medium_value
1030.14,17033.0,medium_value
1029.26,14584.0,medium_value
1028.56,15333.0,medium_value
1028.0,16682.0,medium_value
1026.99,16416.0,medium_value
1026.94,16533.0,medium_value
1026.42,13956.0,medium_value
1025.44,14904.0,medium_value
1021.61,15777.0,medium_value
1021.58,14346.0,medium_value
1021.48,13165.0,medium_value
1020.74,15839.0,medium_value
1019.76,13376.0,medium_value
1019.39,14276.0,medium_value
1018.71,12828.0,medium_value
1018.43,14083.0,medium_value
1017.68,12514.0,medium_value
1016.14,13728.0,medium_value
1015.29,13867.0,medium_value
1014.9,18142.0,medium_value
1013.26,12642.0,medium_value
1013.04,12739.0,medium_value
1013.01,17197.0,medium_value
1012.9,12936.0,medium_value
1011.9,14775.0,medium_value
1010.6,16229.0,medium_value
1009.55,16174.0,medium_value
1009.45,16160.0,medium_value
1007.35,13455.0,medium_value
1006.98,14631.0,medium_value
1006.8,13429.0,medium_value
1005.5,15329.0,medium_value
1004.72,12572.0,medium_value
1002.54,15104.0,medium_value
1002.31,12446.0,medium_value
1001.81,15706.0,medium_value
1000.39,12545.0,medium_value
1000.27,15508.0,medium_value
1000.23,14214.0,medium_value
1000.16,18143.0,medium_value
999.72,14389.0,medium_value
999.7,16572.0,medium_value
997.48,15434.0,medium_value
996.52,13032.0,medium_value
996.26,14540.0,medium_value
995.66,17646.0,medium_value
995.65,17724.0,medium_value
993.18,17594.0,medium_value
992.71,16009.0,medium_value
992.68,17096.0,medium_value
992.5,13363.0,medium_value
991.85,17126.0,medium_value
990.84,17951.0,medium_value
990.23,17324.0,medium_value
988.91,13410.0,medium_value
987.86,15062.0,medium_value
987.1,18237.0,medium_value
984.91,13117.0,medium_value
984.57,17144.0,medium_value
984.12,17214.0,medium_value
983.23,16232.0,medium_value
982.57,12510.0,medium_value
982.42,15133.0,medium_value
982.38,14138.0,medium_value
982.07,15071.0,medium_value
981.86,16188.0,medium_value
981.65,16907.0,medium_value
981.51,16085.0,medium_value
981.18,12541.0,medium_value
980.98,12717.0,medium_value
980.31,18170.0,medium_value
979.72,13509.0,medium_value
979.26,15506.0,medium_value
977.93,15132.0,medium_value
977.77,14920.0,medium_value
977.52,16376.0,medium_value
977.21,15860.0,medium_value
975.23,14223.0,medium_value
974.54,14522.0,medium_value
974.04,15747.0,medium_value
971.76,13155.0,medium_value
971.74,17100.0,medium_value
971.58,17618.0,medium_value
971.22,15449.0,medium_value
970.25,15110.0,medium_value
967.45,15907.0,medium_value
967.22,17405.0,medium_value
964.83,12550.0,medium_value
964.68,14931.0,medium_value
962.7,14195.0,medium_value
962.39,13138.0,medium_value
962.19,14006.0,medium_value
961.49,15156.0,medium_value
959.48,16419.0,medium_value
958.9,15658.0,medium_value
957.97,18192.0,medium_value
957.66,13823.0,medium_value
955.24,15948.0,medium_value
954.9,17244.0,medium_value
954.09,15835.0,medium_value
950.93,16934.0,medium_value
950.36,15421.0,medium_value
950.26,16511.0,medium_value
948.96,15793.0,low_value
948.25,13748.0,low_value
948.05,15787.0,low_value
947.4,12458.0,low_value
946.36,15681.0,low_value
945.58,15707.0,low_value
944.1,13261.0,low_value
942.34,12820.0,low_value
942.26,14075.0,low_value
941.62,13636.0,low_value
940.67,15576.0,low_value
939.32,17227.0,low_value
939.21,14629.0,low_value
939.02,12697.0,low_value
937.92,17097.0,low_value
936.16,17289.0,low_value
936.15,13026.0,low_value
935.1,15289.0,low_value
935.06,14256.0,low_value
933.62,16657.0,low_value
932.97,13655.0,low_value
932.85,14532.0,low_value
929.95,12924.0,low_value
927.84,15201.0,low_value
924.6,13805.0,low_value
922.53,15654.0,low_value
922.39,13122.0,low_value
922.12,16551.0,low_value
922.1,13934.0,low_value
921.1,15312.0,low_value
920.1,17018.0,low_value
920.05,14140.0,low_value
919.61,13075.0,low_value
918.98,12822.0,low_value
917.34,14015.0,low_value
917.07,14712.0,low_value
916.13,17236.0,low_value
916.12,13549.0,low_value
915.3,15253.0,low_value
914.93,16216.0,low_value
914.53,12652.0,low_value
913.68,15587.0,low_value
913.19,15364.0,low_value
912.74,16809.0,low_value
912.0,13782.0,low_value
911.94,13192.0,low_value
911.53,16714.0,low_value
911.26,14289.0,low_value
911.15,18096.0,low_value
910.72,13350.0,low_value
910.0,13689.0,low_value
909.96,17552.0,low_value
909.23,15511.0,low_value
908.99,17323.0,low_value
908.46,13038.0,low_value
908.03,16584.0,low_value
907.1,14449.0,low_value
905.5,15480.0,low_value
905.04,15022.0,low_value
904.67,14081.0,low_value
904.33,12722.0,low_value
903.9,15807.0,low_value
902.22,12994.0,low_value
901.21,17566.0,low_value
901.2,17848.0,low_value
899.61,17886.0,low_value
899.51,13810.0,low_value
897.62,17537.0,low_value
897.43,17044.0,low_value
896.66,16361.0,low_value
896.0,18194.0,low_value
895.13,15865.0,low_value
894.41,15211.0,low_value
893.66,15079.0,low_value
892.47,12772.0,low_value
891.12,13515.0,low_value
890.85,15255.0,low_value
890.34,14240.0,low_value
889.93,14344.0,low_value
889.24,17829.0,low_value
888.86,17527.0,low_value
887.65,16347.0,low_value
886.63,13035.0,low_value
885.47,15822.0,low_value
885.19,17704.0,low_value
884.14,15799.0,low_value
883.15,14597.0,low_value
882.58,14359.0,low_value
882.24,18236.0,low_value
881.07,13037.0,low_value
880.85,15076.0,low_value
879.08,13662.0,low_value
879.03,14141.0,low_value
878.2,17731.0,low_value
877.44,15653.0,low_value
877.43,17007.0,low_value
876.42,14770.0,low_value
876.29,12940.0,low_value
874.71,13566.0,low_value
874.59,16513.0,low_value
873.74,13294.0,low_value
871.54,12847.0,low_value
870.09,13200.0,low_value
869.87,13979.0,low_value
869.68,17109.0,low_value
869.67,12694.0,low_value
869.46,13203.0,low_value
869.35,14623.0,low_value
867.83,16801.0,low_value
867.62,15208.0,low_value
867.38,14715.0,low_value
867.11,16121.0,low_value
866.31,14332.0,low_value
865.6,16567.0,low_value
864.86,16221.0,low_value
864.32,17048.0,low_value
862.81,12680.0,low_value
861.89,16266.0,low_value
861.74,17649.0,low_value
860.41,12794.0,low_value
860.12,13339.0,low_value
859.71,14577.0,low_value
859.35,17064.0,low_value
859.27,14553.0,low_value
858.41,16235.0,low_value
855.02,16037.0,low_value
854.95,17560.0,low_value
853.72,16877.0,low_value
853.39,14193.0,low_value
852.15,16070.0,low_value
852.12,16027.0,low_value
851.01,16020.0,low_value
850.63,13991.0,low_value
850.29,12379.0,low_value
848.59,17027.0,low_value
848.55,12713.0,low_value
848.48,14625.0,low_value
847.61,13846.0,low_value
847.41,13221.0,low_value
846.72,16222.0,low_value
845.64,15965.0,low_value
845.55,14803.0,low_value
843.48,17624.0,low_value
843.05,15164.0,low_value
841.64,12878.0,low_value
841.52,14912.0,low_value
841.2,14862.0,low_value
841.08,17076.0,low_value
839.14,13940.0,low_value
838.27,14657.0,low_value
836.79,15832.0,low_value
836.33,12728.0,low_value
834.99,17759.0,low_value
834.57,13835.0,low_value
834.5,17929.0,low_value
833.78,16644.0,low_value
832.88,15862.0,low_value
830.96,12693.0,low_value
827.83,13681.0,low_value
826.96,16747.0,low_value
826.88,12461.0,low_value
826.53,16494.0,low_value
826.52,17921.0,low_value
823.97,16284.0,low_value
822.06,14231.0,low_value
821.1,13893.0,low_value
819.29,13220.0,low_value
818.82,17764.0,low_value
816.88,17169.0,low_value
816.73,16943.0,low_value
816.51,16560.0,low_value
816.1,16108.0,low_value
816.0,15649.0,low_value
815.77,15399.0,low_value
815.32,14499.0,low_value
814.86,13280.0,low_value
814.72,16460.0,low_value
814.0,18064.0,low_value
813.77,17075.0,low_value
813.52,16600.0,low_value
813.48,16621.0,low_value
813.11,14421.0,low_value
813.0,15644.0,low_value
811.45,17980.0,low_value
811.02,15525.0,low_value
810.6,16276.0,low_value
810.57,16624.0,low_value
810.5,13637.0,low_value
810.45,16660.0,low_value
809.7,16891.0,low_value
806.9,17115.0,low_value
806.57,15952.0,low_value
806.41,13707.0,low_value
806.27,12421.0,low_value
805.62,16869.0,low_value
804.49,16367.0,low_value
804.23,12778.0,low_value
803.56,12422.0,low_value
802.85,13929.0,low_value
802.53,16164.0,low_value
801.51,18265.0,low_value
801.49,16806.0,low_value
800.24,17905.0,low_value
799.9,13720.0,low_value
799.82,14475.0,low_value
799.48,13030.0,low_value
798.74,17703.0,low_value
798.35,16438.0,low_value
797.96,13389.0,low_value
797.71,12701.0,low_value
795.12,13336.0,low_value
792.11,15990.0,low_value
791.33,13167.0,low_value
789.89,13016.0,low_value
787.85,13323.0,low_value
784.58,15806.0,low_value
784.46,15743.0,low_value
784.11,17387.0,low_value
783.9,16054.0,low_value
783.02,18248.0,low_value
781.78,17006.0,low_value
781.36,17341.0,low_value
781.3,13884.0,low_value
781.28,15679.0,low_value
781.03,13583.0,low_value
780.58,13212.0,low_value
780.46,14644.0,low_value
780.43,17797.0,low_value
780.38,17180.0,low_value
779.57,12735.0,low_value
779.36,16092.0,low_value
778.5,14815.0,low_value
778.0,17414.0,low_value
777.6,16505.0,low_value
777.53,13563.0,low_value
777.2,12425.0,low_value
777.02,15353.0,low_value
775.85,13341.0,low_value
775.46,14234.0,low_value
775.18,16825.0,low_value
775.07,16725.0,low_value
